Soil Moisture,Temperature,Soil Humidity,Time,Air temperature (C),Air humidity (%),Status
47,16,38,5,23.21,71.5,ON
10,22,21,46,22.9,72.76,ON
21,2,51,2,22.59,74.01,OFF
31,20,22,59,22.38,74.78,OFF
13,24,34,70,22.16,75.56,ON
19,21,47,95,21.93,76.45,OFF
61,19,44,10,21.7,77.34,OFF
57,30,27,92,21.52,78.19,OFF
20,39,62,41,21.33,79.04,ON
66,42,34,36,21.14,79.9,OFF
89,35,63,77,20.96,80.77,ON
87,1,66,10,20.74,81.72,OFF
16,27,61,57,20.53,82.67,ON
42,35,60,15,20.31,83.66,ON
1,3,51,106,20.09,84.65,OFF
35,17,35,12,19.86,85.74,OFF
29,10,50,44,19.63,86.82,OFF
58,12,50,54,19.4,87.9,OFF
50,35,36,31,19.17,88.99,ON
37,36,53,62,19.02,89.81,ON
59,2,62,47,18.86,90.63,OFF
29,25,37,96,18.73,91.39,OFF
22,13,53,98,18.6,92.15,OFF
8,15,57,43,18.52,92.82,ON
75,2,51,83,18.44,93.49,OFF
46,29,27,56,18.38,94.06,ON
41,32,22,85,18.31,94.62,ON
11,10,44,35,18.27,94.88,ON
59,6,29,66,18.23,95.14,OFF
85,41,34,52,18.19,95.4,ON
45,35,45,43,18.16,95.69,ON
53,16,38,40,18.12,95.98,ON
34,35,44,6,18.1,95.99,ON
40,14,58,40,18.08,96,OFF
79,33,61,54,18.04,96,ON
82,16,27,74,18,96,OFF
59,12,56,88,17.96,96,OFF
14,45,38,38,17.92,96,ON
71,18,50,3,17.9,96,OFF
49,1,47,43,17.88,96,OFF
37,19,70,42,17.84,96,ON
4,41,45,57,17.8,96,ON
88,11,40,80,17.78,96,ON
54,36,60,81,17.77,96,ON
52,7,68,6,17.73,96,OFF
11,30,66,87,17.68,96,ON
86,26,47,105,17.66,96,OFF
42,37,36,18,17.63,96,ON
45,3,50,97,17.61,96,OFF
33,44,29,25,17.59,96,ON
88,38,47,100,17.58,96,OFF
28,8,68,43,17.56,96,ON
52,9,53,2,17.56,96,OFF
47,9,42,44,17.56,96,OFF
22,23,38,81,17.55,96,ON
38,3,64,60,17.53,96,ON
77,28,33,73,17.53,96,ON
23,27,51,85,17.53,96,ON
75,42,57,82,17.52,96,ON
71,40,44,29,17.51,96,OFF
89,36,59,20,17.54,96,OFF
61,45,46,74,17.56,96,ON
73,37,64,42,17.58,96,ON
79,22,44,59,17.6,96,ON
81,9,52,37,17.55,96,OFF
37,21,69,41,17.5,96,ON
26,14,26,28,17.52,96,ON
68,17,35,17,17.53,96,OFF
66,36,56,43,17.57,96,ON
84,30,64,83,17.6,96,ON
42,44,56,23,17.61,96,ON
22,5,26,52,17.62,96,OFF
58,34,66,62,17.63,96,ON
7,33,35,85,17.65,96,ON
48,18,69,32,17.63,96,ON
19,39,36,12,17.62,96,ON
66,44,53,19,17.62,96,OFF
81,36,54,33,17.62,96,OFF
32,33,42,52,17.64,96,ON
38,24,38,90,17.66,96,ON
5,38,28,66,17.65,96,ON
43,31,25,78,17.64,96,ON
81,23,31,8,17.63,96,OFF
27,26,33,71,17.65,96,ON
48,36,53,62,17.67,96,ON
8,37,66,33,17.69,96,ON
15,33,53,45,17.7,96,ON
42,7,26,26,17.7,96,ON
89,43,49,46,17.7,96,ON
1,4,24,92,17.7,96,OFF
15,29,24,67,17.7,96,ON
14,24,68,47,17.7,96,ON
45,28,33,45,17.69,96,ON
19,15,37,54,17.66,96,ON
6,3,45,30,17.63,96,ON
13,10,63,91,17.62,96,OFF
16,22,62,73,17.6,96,ON
61,26,50,96,17.6,96,OFF
30,30,61,41,17.6,96,ON
90,25,28,54,17.56,96,OFF
50,8,24,33,17.52,96,ON
14,7,63,57,17.51,96,ON
14,9,52,31,17.5,96,OFF
14,43,67,63,17.5,96,ON
21,32,66,42,17.5,96,ON
42,8,64,104,17.49,96,OFF
51,41,34,38,17.49,96,ON
83,27,47,98,17.46,96,OFF
18,5,62,56,17.44,96,ON
23,23,25,31,17.45,96,ON
54,7,59,26,17.45,96,ON
54,19,45,14,17.46,96,ON
31,39,31,94,17.47,96,OFF
89,11,58,3,17.43,96,OFF
73,45,27,25,17.4,96,OFF
84,1,35,8,17.38,96,OFF
73,27,57,23,17.35,96,OFF
49,3,31,84,17.37,96,OFF
22,13,33,25,17.38,96,ON
22,33,52,11,17.39,96,ON
11,42,25,101,17.4,96,OFF
21,40,24,104,17.4,96,OFF
4,32,55,83,17.4,96,ON
16,6,50,63,17.4,96,ON
85,25,59,99,17.4,96,OFF
66,6,37,67,17.4,96,ON
73,28,22,6,17.4,96,OFF
61,7,21,19,17.4,96,OFF
29,25,38,82,17.39,96,ON
90,20,34,10,17.36,96,OFF
42,15,29,15,17.32,96,ON
20,10,26,35,17.31,96,ON
46,11,28,5,17.31,96,ON
38,10,67,21,17.3,96,ON
21,2,39,6,17.3,96,OFF
18,15,40,49,17.3,96,ON
27,5,56,66,17.29,96,OFF
87,10,59,54,17.28,96,OFF
51,29,25,57,17.27,96,ON
43,37,21,48,17.26,96,ON
68,31,56,46,17.24,96,ON
42,34,69,66,17.23,96,ON
79,7,52,17,17.23,96,OFF
66,3,39,19,17.23,96,OFF
84,14,48,89,17.22,96,OFF
44,18,50,13,17.2,96,ON
35,21,43,34,17.21,96,ON
26,33,44,104,17.22,96,OFF
61,25,38,99,17.26,96,OFF
85,42,65,69,17.29,96,ON
20,7,34,94,17.29,96,OFF
20,12,53,6,17.3,96,ON
80,31,62,77,17.26,96,ON
20,41,54,109,17.21,96,OFF
32,23,68,45,17.21,96,ON
81,2,46,69,17.21,96,OFF
11,3,30,28,17.23,96,ON
8,7,67,18,17.25,96,ON
10,2,42,71,17.34,96,ON
33,38,58,88,17.42,96,ON
50,31,28,69,17.55,96,ON
1,30,66,46,17.68,96,ON
24,8,57,65,17.84,96,OFF
49,36,35,10,18,96,ON
84,15,64,69,18.16,96,ON
7,39,50,46,18.33,96,ON
62,35,22,61,18.5,96,ON
65,12,65,78,18.68,96,ON
90,36,36,3,18.98,96,OFF
41,30,54,24,19.29,96,ON
49,6,59,56,19.65,95.74,OFF
16,31,58,32,20.01,95.48,ON
89,23,42,101,20.36,93.05,OFF
37,14,40,69,20.7,90.62,ON
57,16,54,36,21.05,88.19,ON
72,25,45,11,21.4,85.76,OFF
86,35,59,77,21.72,84.24,ON
71,28,40,31,22.04,82.72,OFF
73,44,44,15,22.48,80.74,OFF
42,30,41,20,22.92,78.76,ON
24,9,60,20,23.26,77.03,OFF
24,28,57,60,23.6,75.3,ON
79,29,37,46,23.64,74.38,ON
15,22,22,48,23.68,73.47,ON
27,13,59,44,23.82,72.94,OFF
90,9,58,55,23.95,72.4,OFF
21,14,31,26,24.39,70.77,ON
60,10,55,44,24.83,69.14,OFF
27,1,22,35,24.53,69.73,ON
16,26,30,56,24.24,70.32,ON
39,7,37,65,24.58,69.29,ON
84,10,48,81,24.91,68.26,OFF
80,45,62,37,25.36,66.84,OFF
33,23,22,88,25.81,65.43,ON
6,19,22,6,26.26,64.01,ON
81,25,50,25,26.42,63.22,OFF
61,6,40,42,26.58,62.42,OFF
34,29,43,7,26.82,61.26,ON
81,29,23,30,27.07,60.1,OFF
73,11,62,28,26.94,60.16,OFF
79,32,66,13,26.82,60.22,OFF
23,28,67,88,26.8,60,ON
38,37,45,8,26.77,59.77,ON
12,0,37,47,26.68,59.98,ON
35,11,41,86,26.6,60.2,ON
42,45,39,94,26.74,59.62,OFF
33,9,52,27,26.89,59.05,OFF
43,35,52,16,27.23,58.14,ON
85,17,45,16,27.57,57.24,OFF
17,24,42,13,27.82,56.66,OFF
48,3,56,22,28.06,56.09,ON
88,2,43,84,28.16,55.46,OFF
11,10,53,20,28.26,54.82,ON
12,30,39,53,27.8,55.89,ON
41,44,34,56,27.34,56.96,ON
68,7,43,20,27.49,56.56,OFF
24,6,39,47,27.65,56.16,OFF
20,40,70,78,27.86,55.67,ON
8,4,32,87,28.08,55.18,ON
74,35,52,6,28.1,54.9,OFF
40,13,63,63,28.11,54.63,OFF
10,24,29,22,27.99,54.82,ON
25,25,53,86,27.88,55.01,ON
90,44,54,79,28.43,53.74,ON
51,38,59,44,28.98,52.46,ON
58,13,66,109,28.87,52.36,OFF
4,1,51,72,28.76,52.27,ON
58,44,38,76,29,51.44,ON
75,30,62,11,29.23,50.62,OFF
71,9,63,93,29.32,50.51,OFF
11,12,48,24,29.41,50.4,ON
78,16,37,40,29.2,50.72,ON
38,28,50,76,28.99,51.04,ON
39,37,53,80,28.84,51.66,ON
62,41,61,101,28.7,52.28,OFF
29,0,67,51,28.86,52.04,OFF
32,11,70,29,29.03,51.8,ON
51,41,50,38,28.56,52.68,ON
17,36,47,56,28.1,53.56,ON
8,43,26,81,28.01,54.14,ON
79,36,25,109,27.92,54.71,OFF
87,13,32,74,28,54.42,ON
73,39,48,44,28.08,54.12,ON
37,32,42,62,27.96,54.67,ON
49,12,50,66,27.84,55.22,OFF
88,15,59,21,27.35,56.58,OFF
49,35,37,32,26.86,57.94,ON
60,8,55,19,26.66,58.54,OFF
20,42,54,61,26.46,59.13,ON
11,44,38,3,26.47,59.1,ON
77,40,45,76,26.48,59.07,ON
36,32,60,27,26.49,59.04,ON
60,8,40,72,26.51,59.01,OFF
87,25,28,27,26.52,58.98,OFF
85,15,34,81,26.53,58.94,ON
90,3,38,97,26.54,58.91,OFF
13,3,56,42,26.55,58.88,ON
46,26,20,110,26.56,58.85,OFF
63,14,54,90,26.58,58.82,OFF
79,14,48,91,26.59,58.79,OFF
80,8,29,63,26.6,58.76,OFF
35,37,21,78,26.61,58.73,ON
6,34,49,10,26.62,58.7,ON
60,41,45,93,26.63,58.67,OFF
15,26,57,105,26.65,58.64,OFF
63,34,70,12,26.66,58.6,OFF
64,20,38,0,26.67,58.57,ON
75,10,38,25,26.68,58.54,OFF
2,11,41,63,26.69,58.51,ON
64,18,26,0,26.7,58.48,ON
15,2,25,22,26.72,58.45,ON
16,25,70,48,26.73,58.42,ON
15,22,30,44,26.74,58.39,ON
57,4,36,11,26.75,58.36,ON
79,21,25,81,26.76,58.33,OFF
49,30,39,12,26.77,58.3,ON
26,6,40,25,26.79,58.26,ON
70,2,35,0,26.8,58.23,OFF
90,10,47,89,26.81,58.2,OFF
10,30,64,15,26.82,58.17,ON
65,27,21,86,26.83,58.14,ON
73,19,55,105,26.84,58.11,OFF
43,14,66,49,26.86,58.08,ON
8,10,45,65,26.87,58.05,ON
19,31,33,46,26.88,58.02,ON
12,12,43,109,26.89,57.99,OFF
41,10,46,5,26.9,57.96,OFF
65,25,61,5,26.91,57.92,ON
47,5,56,2,26.93,57.89,OFF
62,13,27,28,26.94,57.86,OFF
71,8,38,45,26.95,57.83,ON
86,33,61,75,26.96,57.8,ON
26,37,39,79,26.97,57.77,ON
27,7,70,40,26.98,57.74,ON
87,3,67,42,27,57.71,ON
81,44,21,80,27.01,57.68,ON
57,43,42,60,27.02,57.65,ON
8,33,41,29,27.03,57.62,ON
12,1,30,12,27.04,57.59,OFF
9,43,33,15,27.05,57.55,ON
4,34,70,77,27.07,57.52,ON
10,26,36,79,27.08,57.49,ON
74,29,39,37,27.09,57.46,OFF
10,26,32,107,27.1,57.43,OFF
10,19,54,89,27.11,57.4,ON
3,20,34,47,27.12,57.37,ON
49,14,39,62,27.14,57.34,ON
22,26,52,74,27.15,57.31,ON
57,27,22,5,27.16,57.28,ON
27,36,54,5,27.17,57.25,ON
24,17,60,28,27.18,57.21,OFF
18,15,68,86,27.19,57.18,ON
18,19,44,74,27.21,57.15,ON
69,32,66,53,27.22,57.12,ON
29,1,34,13,27.23,57.09,OFF
28,39,44,71,27.24,57.06,ON
15,5,42,36,27.25,57.03,ON
46,34,68,107,27.26,57,OFF
20,12,63,83,27.28,56.97,ON
87,44,41,52,27.29,56.94,ON
44,10,51,39,27.3,56.91,ON
74,8,68,3,27.31,56.87,OFF
59,43,62,101,27.32,56.84,OFF
14,29,61,101,27.33,56.81,OFF
82,16,31,96,27.35,56.78,OFF
16,44,50,88,27.36,56.75,ON
11,11,35,79,27.37,56.72,ON
25,17,31,16,27.38,56.69,ON
82,37,35,91,27.39,56.66,OFF
72,28,29,39,27.4,56.63,OFF
11,43,70,108,27.42,56.6,OFF
54,31,29,89,27.43,56.57,ON
87,34,55,106,27.44,56.53,OFF
82,15,20,65,27.45,56.5,OFF
68,32,57,74,27.46,56.47,ON
54,23,60,9,27.47,56.44,ON
43,41,38,75,27.49,56.41,ON
44,24,25,34,27.5,56.38,ON
6,16,24,79,27.51,56.35,ON
70,23,64,97,27.52,56.32,OFF
56,5,58,40,27.53,56.29,OFF
39,1,59,87,27.54,56.26,OFF
45,39,24,55,27.55,56.23,ON
30,36,31,61,27.57,56.19,ON
44,23,55,90,27.58,56.16,ON
2,22,59,64,27.59,56.13,ON
43,8,48,61,27.6,56.1,OFF
44,16,23,72,27.61,56.07,OFF
88,38,27,56,27.62,56.04,ON
74,11,36,65,27.64,56.01,ON
82,7,50,59,27.65,55.98,OFF
10,34,27,28,27.66,55.95,ON
38,11,40,21,27.67,55.92,ON
32,41,35,29,27.68,55.89,ON
21,33,65,47,27.69,55.85,ON
55,10,38,89,27.71,55.82,ON
17,11,24,14,27.72,55.79,ON
63,0,27,27,27.73,55.76,OFF
61,7,41,41,27.74,55.73,OFF
68,1,50,12,27.75,55.7,OFF
55,10,63,88,27.76,55.67,OFF
78,2,29,31,27.78,55.64,OFF
31,36,52,58,27.79,55.61,ON
25,10,36,3,27.8,55.58,OFF
48,7,36,6,27.81,55.55,OFF
10,43,35,88,27.82,55.51,ON
82,10,59,42,27.83,55.48,OFF
40,41,21,7,27.85,55.45,ON
71,6,45,38,27.86,55.42,OFF
79,29,65,75,27.87,55.39,ON
79,23,49,103,27.88,55.36,OFF
54,6,24,56,27.89,55.33,OFF
46,17,43,79,27.9,55.3,ON
12,27,36,75,27.92,55.27,ON
14,6,57,5,27.93,55.24,OFF
79,31,59,43,27.94,55.21,ON
4,3,65,60,27.95,55.17,ON
40,11,31,110,27.96,55.14,OFF
8,39,67,25,27.97,55.11,ON
87,22,42,101,27.99,55.08,OFF
58,31,65,49,28,55.05,ON
48,43,30,20,28.01,55.02,ON
49,15,37,14,28.02,54.99,ON
46,17,37,32,28.03,54.96,OFF
73,10,32,79,28.04,54.93,ON
81,3,53,61,28.06,54.9,OFF
34,32,60,38,28.07,54.87,ON
77,4,37,35,28.08,54.84,OFF
51,0,37,21,28.09,54.8,OFF
59,35,67,80,28.1,54.77,ON
87,34,38,23,28.11,54.74,OFF
49,9,50,36,28.13,54.71,OFF
33,4,31,45,28.14,54.68,OFF
22,34,55,27,28.15,54.65,ON
4,41,47,88,28.16,54.62,ON
5,36,32,8,28.17,54.59,ON
19,9,31,2,28.18,54.56,OFF
78,10,26,10,28.2,54.53,OFF
44,44,22,101,28.21,54.5,OFF
10,13,57,45,28.22,54.46,ON
48,12,59,76,28.23,54.43,OFF
34,20,59,64,28.24,54.4,OFF
84,23,56,66,28.25,54.37,OFF
58,3,48,60,28.27,54.34,OFF
25,36,31,11,28.28,54.31,ON
29,15,23,20,28.29,54.28,ON
49,37,33,106,28.3,54.25,OFF
72,29,48,107,28.31,54.22,OFF
69,21,21,69,28.32,54.19,ON
78,34,42,79,28.34,54.16,ON
58,27,33,92,28.35,54.12,OFF
25,10,26,21,28.36,54.09,ON
20,11,55,50,28.37,54.06,ON
28,6,42,84,28.38,54.03,OFF
86,11,30,40,28.39,54,OFF
89,20,25,55,28.41,53.97,OFF
37,30,42,31,28.42,53.94,ON
71,27,25,13,28.43,53.91,OFF
20,7,67,9,28.44,53.88,OFF
6,25,35,59,28.45,53.85,ON
84,9,22,66,28.46,53.82,OFF
7,27,64,15,28.48,53.78,ON
49,25,29,3,28.49,53.75,ON
54,13,45,104,28.5,53.72,OFF
16,26,40,82,28.51,53.69,ON
88,34,38,80,28.52,53.66,ON
71,36,37,94,28.53,53.63,OFF
68,5,47,87,28.54,53.6,OFF
81,17,22,16,28.56,53.57,OFF
7,32,42,89,28.57,53.54,ON
33,13,34,9,28.58,53.51,ON
69,34,70,47,28.59,53.48,ON
46,11,40,32,28.6,53.44,ON
7,10,31,60,28.61,53.41,ON
31,42,21,44,28.63,53.38,ON
42,3,55,47,28.64,53.35,OFF
90,39,38,39,28.65,53.32,OFF
3,3,66,98,28.66,53.29,OFF
31,8,57,49,28.67,53.26,OFF
31,0,45,49,28.68,53.23,OFF
17,31,23,107,28.7,53.2,OFF
62,19,34,106,28.71,53.17,OFF
64,29,64,21,28.72,53.14,OFF
48,1,39,55,28.73,53.1,OFF
42,8,65,36,28.74,53.07,ON
57,18,49,70,28.75,53.04,ON
70,23,57,12,28.77,53.01,OFF
20,7,58,100,28.78,52.98,OFF
9,39,41,97,28.79,52.95,OFF
1,25,44,21,28.8,52.92,OFF
82,25,61,61,28.81,52.89,OFF
73,23,64,89,28.82,52.86,ON
66,27,59,29,28.84,52.83,OFF
4,37,33,96,28.85,52.8,OFF
13,34,57,74,28.86,52.76,ON
64,27,42,47,28.87,52.73,ON
2,0,30,38,28.88,52.7,OFF
61,2,63,23,28.89,52.67,OFF
11,40,53,89,28.91,52.64,ON
27,12,25,21,28.92,52.61,ON
35,23,68,28,28.93,52.58,ON
29,5,26,70,28.94,52.55,OFF
49,37,51,96,28.95,52.52,OFF
30,16,64,35,28.96,52.49,ON
45,20,36,64,28.98,52.46,ON
77,45,70,109,28.99,52.42,OFF
71,9,26,81,29,52.39,OFF
34,39,53,81,29.01,52.36,ON
32,42,39,31,29.02,52.33,ON
38,4,64,47,29.03,52.3,ON
71,25,48,87,29.05,52.27,ON
37,0,66,98,29.06,52.24,OFF
50,12,55,76,29.07,52.21,OFF
55,12,49,63,29.08,52.18,OFF
23,33,54,72,29.09,52.15,ON
55,14,36,100,29.1,52.12,OFF
17,28,34,88,29.12,52.09,ON
31,21,60,106,29.13,52.05,OFF
53,34,38,108,29.14,52.02,OFF
46,24,30,70,29.15,51.99,OFF
54,7,28,66,29.16,51.96,OFF
60,45,29,30,29.17,51.93,OFF
28,8,24,77,29.19,51.9,OFF
15,5,30,7,29.2,51.87,OFF
56,16,34,75,29.21,51.84,ON
54,44,27,53,29.22,51.81,ON
41,5,69,12,29.23,51.78,ON
8,4,67,28,29.24,51.75,ON
12,23,64,29,29.26,51.71,ON
80,3,36,54,29.27,51.68,OFF
38,16,35,28,29.28,51.65,OFF
3,40,60,38,29.29,51.62,ON
52,1,54,59,29.3,51.59,OFF
41,8,47,36,29.31,51.56,OFF
40,45,31,80,29.33,51.53,ON
14,0,61,24,29.34,51.5,OFF
33,11,42,32,29.35,51.47,ON
15,9,45,49,29.36,51.44,ON
48,27,47,51,29.37,51.41,ON
46,3,60,57,29.38,51.37,OFF
59,29,56,57,29.4,51.34,ON
13,41,69,56,29.41,51.31,ON
17,31,59,76,29.42,51.28,ON
18,30,64,11,29.43,51.25,ON
22,24,40,101,29.44,51.22,OFF
65,44,32,3,29.45,51.19,ON
33,12,51,13,29.47,51.16,ON
44,15,33,38,29.48,51.13,ON
9,45,68,93,29.49,51.1,OFF
17,33,21,57,29.5,51.07,ON
86,45,55,39,29.51,51.03,OFF
2,6,26,98,29.52,51,OFF
63,42,52,48,29.54,50.97,ON
58,24,69,96,29.55,50.94,OFF
44,19,49,22,29.56,50.91,ON
65,44,31,6,29.57,50.88,ON
34,3,63,3,29.61,50.93,OFF
3,45,64,41,29.66,50.98,ON
78,1,56,45,29.7,51.03,OFF
25,1,34,31,29.74,51.08,OFF
79,14,42,39,29.74,51.06,OFF
37,24,65,61,29.75,51.05,ON
25,15,60,4,29.32,51.91,ON
51,40,67,100,28.88,52.77,OFF
5,17,66,68,28.84,52.48,ON
6,22,28,41,28.81,52.19,ON
59,31,49,84,28.7,52.22,ON
24,19,55,102,28.59,52.26,OFF
77,9,69,64,28.66,52.16,ON
31,42,35,86,28.73,52.07,ON
88,13,68,63,28.72,52.19,ON
78,15,35,37,28.72,52.31,OFF
88,38,57,52,28.42,52.76,ON
71,1,36,105,28.12,53.21,OFF
8,19,59,88,27.46,54.89,ON
14,15,69,91,26.79,56.57,OFF
38,39,40,53,27,55.96,ON
36,23,47,52,27.2,55.36,ON
31,33,31,42,27.2,55.02,ON
21,44,46,48,27.2,54.68,ON
50,2,42,13,27.43,54.03,OFF
71,38,60,60,27.66,53.38,ON
2,42,56,54,27.7,53.08,ON
61,11,46,61,27.74,52.78,OFF
78,11,57,100,27.49,53.32,OFF
90,20,36,0,27.25,53.85,OFF
22,11,62,13,27.1,54.01,ON
53,5,59,49,26.95,54.17,OFF
82,17,33,76,26.64,55.44,ON
48,1,53,35,26.33,56.7,OFF
47,31,39,17,26.1,57.84,ON
80,4,54,5,25.87,58.98,OFF
43,3,56,10,25.62,59.95,ON
33,36,30,12,25.37,60.92,ON
11,35,70,47,25.11,61.86,ON
10,9,36,81,24.85,62.79,ON
22,33,53,60,24.57,64.08,ON
5,11,57,89,24.29,65.37,ON
90,2,48,99,24.3,65.16,OFF
48,8,66,103,24.3,64.94,OFF
36,44,37,53,24.13,65.28,ON
43,25,53,93,23.96,65.61,OFF
82,17,60,109,23.91,65.79,OFF
35,27,69,29,23.86,65.97,ON
33,10,57,85,23.81,66.15,OFF
52,19,54,57,23.76,66.13,OFF
71,19,47,38,23.7,66.11,OFF
50,20,44,99,23.7,66.53,OFF
45,25,54,44,23.69,66.95,ON
17,34,56,58,23.66,66.93,ON
31,16,66,56,23.62,66.91,ON
32,32,66,63,23.25,67.68,ON
24,15,54,18,22.88,68.46,ON
1,41,36,25,22.9,68.65,ON
46,2,49,36,22.91,68.84,ON
13,20,32,70,22.66,69.55,ON
87,44,50,46,22.41,70.26,ON
57,3,61,69,22.23,71.44,OFF
38,26,65,71,22.05,72.63,ON
79,38,28,50,21.9,73.28,ON
28,19,48,91,21.74,73.93,OFF
54,29,38,90,21.52,74.96,ON
66,9,38,31,21.31,75.99,OFF
12,42,61,33,21.08,77,ON
75,4,42,68,20.86,78.02,OFF
12,40,34,58,20.66,78.88,ON
8,16,70,63,20.47,79.75,ON
3,42,48,14,20.3,80.54,ON
70,25,63,62,20.13,81.32,OFF
40,1,55,25,19.94,82.29,OFF
49,30,31,41,19.75,83.26,OFF
87,37,20,69,19.56,84.23,ON
71,44,38,77,19.37,85.2,ON
21,25,37,26,19.19,86.09,OFF
82,6,42,18,19,86.98,OFF
61,44,34,0,18.86,87.58,ON
64,10,46,108,18.71,88.18,OFF
52,24,20,28,18.6,88.68,ON
49,32,26,60,18.49,89.18,ON
2,33,26,58,18.4,89.78,ON
57,2,30,50,18.32,90.38,OFF
67,37,28,98,18.26,90.74,OFF
5,31,27,40,18.21,91.11,ON
44,6,33,17,18.12,91.54,ON
64,20,67,30,18.04,91.96,OFF
12,24,41,0,18,92.38,ON
70,19,24,72,17.97,92.81,OFF
9,42,41,40,17.92,93.04,ON
83,1,22,42,17.86,93.26,OFF
90,13,54,1,17.8,93.42,OFF
51,40,62,108,17.73,93.58,OFF
58,14,39,7,17.7,94,ON
76,11,26,25,17.68,94.43,OFF
77,12,41,32,17.69,94.68,OFF
62,4,68,61,17.7,94.94,OFF
83,10,64,80,17.65,95.16,ON
23,14,48,74,17.6,95.37,OFF
9,16,53,56,17.63,95.54,ON
57,18,20,50,17.66,95.7,OFF
22,20,36,0,17.66,95.78,ON
55,14,27,52,17.66,95.86,OFF
47,28,32,11,17.6,95.92,ON
59,30,38,83,17.55,95.99,ON
9,37,35,107,17.56,96,OFF
53,27,28,51,17.58,96,OFF
76,13,46,94,17.55,96,OFF
46,32,33,106,17.51,96,OFF
87,11,44,76,17.48,96,OFF
62,31,50,59,17.45,96,ON
42,33,53,60,17.46,96,ON
71,19,41,52,17.47,96,ON
75,29,34,39,17.43,96,OFF
37,6,51,93,17.4,96,OFF
73,9,63,52,17.36,96,OFF
22,28,69,46,17.38,96,ON
29,23,27,91,17.4,96,OFF
39,15,46,83,17.43,96,ON
45,8,45,35,17.47,96,OFF
12,19,42,104,17.48,96,OFF
68,36,25,62,17.5,96,ON
52,24,48,107,17.5,96,OFF
11,13,33,40,17.5,96,ON
8,4,46,3,17.5,96,OFF
6,28,58,33,17.5,96,ON
36,6,42,85,17.53,96,OFF
54,24,41,96,17.56,96,OFF
28,1,58,32,17.54,96,OFF
81,8,33,26,17.52,96,OFF
13,33,65,14,17.46,96,ON
33,9,63,90,17.4,96,OFF
65,3,42,32,17.39,96,OFF
32,24,39,79,17.38,96,ON
45,33,53,95,17.34,96,OFF
5,28,23,13,17.3,96,ON
60,42,26,44,17.28,96,ON
90,42,58,84,17.27,96,ON
69,28,27,11,17.23,96,OFF
31,41,38,109,17.18,96,OFF
5,37,32,90,17.13,96,ON
37,40,38,46,17.09,96,ON
78,32,54,43,17.02,96,ON
87,9,29,56,16.96,96,OFF
25,44,38,40,16.94,96,ON
81,26,31,26,16.91,96,OFF
84,40,70,15,16.91,96,OFF
81,33,66,61,16.91,96,ON
73,12,65,90,16.9,96,ON
10,25,70,15,16.88,96,ON
66,39,23,54,16.89,96,ON
17,17,44,65,16.9,96,ON
77,28,62,9,16.9,96,OFF
67,44,39,73,16.9,96,ON
63,8,61,45,16.9,96,OFF
18,16,69,102,16.9,96,OFF
89,12,57,62,16.85,96,OFF
83,35,48,30,16.81,96,OFF
84,20,34,76,16.76,96,ON
49,19,59,26,16.71,96,ON
21,31,21,99,16.7,96,OFF
28,8,36,74,16.68,96,ON
6,24,38,94,16.64,96,OFF
35,24,63,110,16.61,96,OFF
13,27,26,5,16.63,96,ON
13,19,25,77,16.65,96,ON
74,1,63,36,16.67,96,OFF
13,16,50,37,16.67,96,OFF
57,39,44,108,16.66,96,OFF
21,5,24,68,16.66,96,OFF
61,2,35,65,16.66,96,OFF
23,7,56,104,16.62,96,OFF
76,38,37,81,16.58,96,ON
26,5,64,66,16.56,96,ON
85,1,59,67,16.55,96,OFF
22,20,54,10,16.56,96,ON
25,1,49,60,16.58,96,OFF
8,30,30,56,16.54,96,ON
83,34,39,13,16.5,96,OFF
26,16,25,26,16.45,96,ON
55,0,61,1,16.41,96,OFF
49,34,32,4,16.4,96,ON
29,40,58,86,16.39,96,ON
19,19,55,89,16.36,96,ON
68,43,22,0,16.33,96,ON
76,0,41,61,16.32,96,OFF
45,3,33,105,16.32,96,OFF
66,14,34,2,16.34,96,ON
5,7,51,89,16.35,96,ON
83,30,63,90,16.28,96,OFF
57,41,66,81,16.2,96,ON
45,13,23,51,16.23,96,OFF
16,41,23,46,16.25,96,ON
83,7,39,49,16.27,96,ON
29,38,25,80,16.29,96,ON
22,22,30,77,16.26,96,OFF
26,18,22,90,16.23,96,OFF
49,21,68,63,16.24,96,ON
55,24,54,60,16.25,96,ON
11,3,57,52,16.26,96,ON
80,45,33,107,16.27,96,OFF
25,6,61,109,16.26,96,OFF
47,43,54,104,16.24,96,OFF
2,34,41,7,16.24,96,ON
27,43,53,30,16.25,96,ON
76,45,48,3,16.26,96,OFF
82,5,22,89,16.28,96,OFF
27,1,44,50,16.28,96,OFF
59,22,63,95,16.27,96,OFF
25,12,58,107,16.3,96,OFF
13,12,32,92,16.33,96,OFF
30,34,60,8,16.35,96,ON
74,27,64,88,16.38,96,ON
40,38,61,66,16.4,96,ON
48,4,35,20,16.43,96,ON
62,2,51,73,16.47,96,OFF
10,4,56,9,16.58,96,OFF
24,28,64,49,16.69,96,ON
67,22,57,2,16.82,96,ON
15,16,24,45,16.94,96,ON
86,42,22,37,17.18,96,OFF
70,14,39,1,17.42,96,OFF
30,45,49,26,17.76,96,ON
19,30,34,110,18.09,96,OFF
14,33,59,86,18.56,96,ON
51,18,61,38,19.02,96,ON
38,38,59,105,19.49,96,OFF
